"""Current Lat""","""Current Lng""","""Destination Lat""","""Destination Lng""","""Distance""","""Time""","""Time Difference""","""Speed""","""Is Moving""","""Has Load"""
14.685982,121.085998,*,*,*,*,*,*,*,*,*,*
14.686442,121.065963,14.686453,121.066246,31,10:54:24,5,22.32,1,1,7,1
14.686442,121.065902,14.686452,121.066139,26,10:54:25,4,23.4,1,1,7,1
14.686448,121.065773,14.686444,121.066024,27,10:54:27,4,24.3,1,1,14,2
14.686449,121.065704,14.686442,121.065963,28,10:54:28,4,25.2,1,1,7,1
14.686452,121.065643,14.686442,121.065902,28,10:54:29,4,25.2,1,1,7,1
14.686453,121.065574,14.686448,121.065773,21,10:54:30,3,25.2,1,1,7,1
14.686452,121.065513,14.686449,121.065704,21,10:54:31,3,25.2,1,1,7,1
14.686452,121.065383,14.686452,121.065643,28,10:54:33,4,25.2,1,1,14,2
14.686452,121.065322,14.686453,121.065574,27,10:54:34,4,24.3,1,1,7,1
14.686452,121.065261,14.686452,121.065513,27,10:54:35,4,24.3,1,1,7,1
14.686452,121.065132,14.686452,121.065383,27,10:54:37,4,24.3,1,1,14,2
14.686455,121.065002,14.686452,121.065322,34,10:54:39,5,24.48,1,1,14,2
14.686455,121.06488,14.686452,121.065261,41,10:54:41,6,24.599999999999998,1,1,13,2
14.686455,121.064826,14.686452,121.065132,33,10:54:42,5,23.76,1,1,6,1
14.686457,121.06472,14.686455,121.065002,30,10:54:44,5,21.599999999999998,1,1,11,2
14.686466,121.064613,14.686455,121.06488,29,10:54:46,5,20.88,1,1,12,2
14.686469,121.064559,14.686455,121.064826,29,10:54:47,5,20.88,1,1,6,1
14.686474,121.064506,14.686457,121.06472,23,10:54:48,4,20.7,1,1,6,1
14.686474,121.06446,14.686466,121.064613,17,10:54:49,3,20.4,1,1,5,1
14.686474,121.064361,14.686469,121.064559,21,10:54:51,4,18.900000000000002,1,1,11,2
14.686477,121.064254,14.686474,121.064506,27,10:54:53,5,19.439999999999998,1,1,12,2
14.686477,121.064155,14.686474,121.06446,33,10:54:55,6,19.8,1,1,11,2
14.686479,121.064071,14.686474,121.064361,31,10:54:57,6,18.599999999999998,1,1,9,2
14.686484,121.064033,14.686477,121.064254,24,10:54:58,5,17.28,1,1,4,1
14.686489,121.064002,14.686477,121.064155,17,10:54:59,4,15.3,1,1,3,1
14.686497,121.06398,14.686479,121.064071,10,10:55:00,3,12,1,1,3,1
14.686511,121.063949,14.686484,121.064033,10,10:55:02,4,9,1,1,4,2
14.686511,121.063949,14.686489,121.064002,6,10:55:04,5,4.32,1,1,0,2
14.686511,121.063949,14.686497,121.06398,4,10:55:05,5,2.88,2,1,0,1
14.686511,121.063949,14.686511,121.063949,0,10:55:06,4,0,2,1,0,1
14.686511,121.063949,14.686511,121.063949,0,10:55:07,3,0,2,1,0,1
14.686511,121.063949,14.686511,121.063949,0,10:55:09,4,0,2,1,0,2
14.686511,121.063949,14.686511,121.063949,0,10:55:11,5,0,2,1,0,2
14.686511,121.063949,14.686511,121.063949,0,10:55:12,5,0,2,1,0,1
14.686511,121.063949,14.686511,121.063949,0,10:55:14,5,0,2,1,0,2
14.686511,121.063949,14.686511,121.063949,0,10:55:16,5,0,2,1,0,2
14.68652,121.063911,14.686511,121.063949,4,10:55:17,5,2.88,1,1,4,1
14.686515,121.063896,14.686511,121.063949,6,10:55:18,4,5.4,1,1,2,1
14.686499,121.063842,14.686511,121.063949,12,10:55:20,4,10.8,1,1,6,2
14.686484,121.063766,14.68652,121.063911,16,10:55:22,5,11.52,1,1,8,2
14.686479,121.063728,14.686515,121.063896,19,10:55:23,5,13.68,1,1,4,1
14.686479,121.06369,14.686499,121.063842,17,10:55:24,4,15.3,1,1,4,1
14.686482,121.063644,14.686484,121.063766,13,10:55:26,4,11.7,1,1,5,2
14.686484,121.063613,14.686479,121.063728,12,10:55:27,4,10.8,1,1,3,1
14.68648,121.063529,14.686479,121.06369,17,10:55:29,5,12.24,1,1,9,2
14.686479,121.063491,14.686482,121.063644,16,10:55:30,4,14.4,1,1,4,1
14.686474,121.063453,14.686484,121.063613,17,10:55:31,4,15.3,1,1,4,1
14.68647,121.063369,14.68648,121.063529,17,10:55:33,4,15.3,1,1,9,2
14.686475,121.063316,14.686479,121.063491,19,10:55:34,4,17.099999999999998,1,1,6,1
14.686487,121.063209,14.686474,121.063453,26,10:55:36,5,18.72,1,1,12,2
14.686487,121.063163,14.68647,121.063369,22,10:55:37,4,19.799999999999997,1,1,5,1
14.686489,121.063095,14.686475,121.063316,24,10:55:39,5,17.28,1,1,7,2
14.686489,121.063064,14.686487,121.063209,16,10:55:40,4,14.4,1,1,3,1
14.686491,121.06298,14.686487,121.063163,20,10:55:42,5,14.4,1,1,9,2
14.686491,121.062942,14.686489,121.063095,16,10:55:43,4,14.4,1,1,4,1
14.686484,121.062866,14.686489,121.063064,21,10:55:45,5,15.120000000000001,1,1,8,2
14.686484,121.062812,14.686491,121.06298,18,10:55:47,5,12.959999999999999,1,1,6,2
14.68648,121.062774,14.686491,121.062942,18,10:55:48,5,12.959999999999999,1,1,4,1
14.686472,121.062728,14.686484,121.062866,15,10:55:49,4,13.5,1,1,5,1
14.686464,121.062683,14.686484,121.062812,14,10:55:50,3,16.8,1,1,5,1
14.686467,121.062583,14.68648,121.062774,21,10:55:52,4,18.900000000000002,1,1,11,2
14.686472,121.062538,14.686472,121.062728,20,10:55:53,4,18,1,1,5,1
14.686475,121.062492,14.686464,121.062683,21,10:55:54,4,18.900000000000002,1,1,5,1
14.686477,121.062438,14.686467,121.062583,16,10:55:55,3,19.2,1,1,6,1
14.686479,121.062347,14.686472,121.062538,21,10:55:57,4,18.900000000000002,1,1,10,2
14.686479,121.062309,14.686475,121.062492,20,10:55:58,4,18,1,1,4,1
14.68648,121.062278,14.686477,121.062438,17,10:55:59,4,15.3,1,1,3,1
14.68648,121.062255,14.686479,121.062347,10,10:56:00,3,12,1,1,2,1
14.686479,121.062232,14.686479,121.062309,8,10:56:01,3,9.6,1,1,2,1
14.686474,121.062149,14.68648,121.062278,14,10:56:03,4,12.6,1,1,9,2
14.68647,121.062103,14.68648,121.062255,16,10:56:04,4,14.4,1,1,5,1
14.686466,121.062049,14.686479,121.062232,20,10:56:05,4,18,1,1,6,1
14.686464,121.061996,14.686474,121.062149,17,10:56:06,3,20.4,1,1,6,1
14.686452,121.061897,14.68647,121.062103,22,10:56:08,4,19.799999999999997,1,1,11,2
14.686444,121.061851,14.686466,121.062049,21,10:56:09,4,18.900000000000002,1,1,5,1
14.686437,121.061798,14.686464,121.061996,22,10:56:10,4,19.799999999999997,1,1,6,1
14.686429,121.061721,14.686452,121.061897,19,10:56:12,4,17.099999999999998,1,1,8,2
14.686432,121.061683,14.686444,121.061851,18,10:56:13,4,16.2,1,1,4,1
14.686475,121.061637,14.686437,121.061798,18,10:56:15,5,12.959999999999999,1,1,7,2
14.686547,121.06163,14.686429,121.061721,16,10:56:17,5,11.52,1,1,8,2
14.686595,121.061622,14.686432,121.061683,19,10:56:18,5,13.68,1,1,5,1
14.686705,121.06163,14.686475,121.061637,25,10:56:20,5,18,1,1,12,2
14.686764,121.061622,14.686547,121.06163,24,10:56:21,4,21.6,1,1,7,1
14.686889,121.061622,14.686595,121.061622,33,10:56:23,5,23.76,1,1,14,2
14.686949,121.061622,14.686705,121.06163,27,10:56:24,4,24.3,1,1,7,1
14.687074,121.061614,14.686764,121.061622,34,10:56:26,5,24.48,1,1,14,2
14.687132,121.061614,14.686889,121.061622,27,10:56:27,4,24.3,1,1,6,1
14.687252,121.061614,14.686949,121.061622,34,10:56:29,5,24.48,1,1,13,2
14.687311,121.061614,14.687074,121.061614,26,10:56:30,4,23.4,1,1,7,1
14.687367,121.061614,14.687132,121.061614,26,10:56:31,4,23.4,1,1,6,1
14.687422,121.061614,14.687252,121.061614,19,10:56:32,3,22.799999999999997,1,1,6,1
14.687518,121.061607,14.687311,121.061614,23,10:56:34,4,20.7,1,1,11,2
14.687582,121.061576,14.687367,121.061614,24,10:56:36,5,17.28,1,1,8,2
14.687599,121.061546,14.687422,121.061614,21,10:56:37,5,15.120000000000001,1,1,4,1
14.687603,121.061462,14.687518,121.061607,18,10:56:39,5,12.959999999999999,1,1,9,2
14.687596,121.061355,14.687582,121.061576,24,10:56:41,5,17.28,1,1,12,2
14.687592,121.061241,14.687599,121.061546,33,10:56:43,6,19.8,1,1,12,2
14.68759,121.061119,14.687603,121.061462,37,10:56:45,6,22.199999999999996,1,1,13,2
14.687587,121.061058,14.687596,121.061355,32,10:56:46,5,23.04,1,1,7,1
14.687583,121.060928,14.687592,121.061241,34,10:56:48,5,24.48,1,1,14,2
14.687581,121.060867,14.68759,121.061119,27,10:56:49,4,24.3,1,1,7,1
14.687577,121.060737,14.687587,121.061058,35,10:56:51,5,25.200000000000003,1,1,14,2
14.687577,121.060623,14.687583,121.060928,33,10:56:53,5,23.76,1,1,12,2
14.687576,121.060562,14.687581,121.060867,33,10:56:54,5,23.76,1,1,7,1
14.687576,121.060455,14.687577,121.060737,30,10:56:56,5,21.599999999999998,1,1,12,2
14.687569,121.060333,14.687577,121.060623,31,10:56:58,5,22.32,1,1,13,2
14.687569,121.060272,14.687576,121.060562,31,10:56:59,5,22.32,1,1,7,1
14.687567,121.060173,14.687576,121.060455,30,10:57:01,5,21.599999999999998,1,1,11,2
14.687565,121.060089,14.687569,121.060333,26,10:57:03,5,18.72,1,1,9,2
14.687569,121.060028,14.687569,121.060272,26,10:57:05,6,15.599999999999998,1,1,7,2
14.687569,121.060005,14.687567,121.060173,18,10:57:06,5,12.959999999999999,1,1,2,1
14.687552,121.059989,14.687565,121.060089,11,10:57:08,5,7.919999999999999,1,1,3,2
14.687543,121.060005,14.687569,121.060028,4,10:57:09,4,3.6,1,1,2,1
14.687545,121.060035,14.687569,121.060005,4,10:57:10,4,3.6,1,1,3,1
14.687554,121.060104,14.687552,121.059989,12,10:57:12,4,10.8,1,1,7,2
14.687556,121.060142,14.687543,121.060005,15,10:57:13,4,13.5,1,1,4,1
14.687554,121.060241,14.687545,121.060035,22,10:57:15,5,15.839999999999998,1,1,11,2
14.687554,121.060295,14.687554,121.060104,21,10:57:16,4,18.900000000000002,1,1,6,1
14.687554,121.060348,14.687556,121.060142,22,10:57:17,4,19.799999999999997,1,1,6,1
14.687554,121.060409,14.687554,121.060241,18,10:57:18,3,21.599999999999998,1,1,7,1
14.687557,121.060516,14.687554,121.060295,24,10:57:20,4,21.6,1,1,12,2
14.687562,121.060623,14.687554,121.060348,30,10:57:22,5,21.599999999999998,1,1,12,2
14.687563,121.060737,14.687554,121.060409,35,10:57:24,6,21,1,1,12,2
14.687569,121.060859,14.687557,121.060516,37,10:57:26,6,22.199999999999996,1,1,13,2
14.687572,121.06092,14.687562,121.060623,32,10:57:27,5,23.04,1,1,7,1
14.687581,121.061035,14.687563,121.060737,32,10:57:29,5,23.04,1,1,12,2
14.687582,121.061088,14.687569,121.060859,25,10:57:30,4,22.5,1,1,6,1
14.687583,121.061149,14.687572,121.06092,25,10:57:31,4,22.5,1,1,7,1
14.687589,121.061264,14.687581,121.061035,25,10:57:33,4,22.5,1,1,12,2
14.687594,121.061378,14.687582,121.061088,31,10:57:35,5,22.32,1,1,12,2
14.687596,121.061431,14.687583,121.061149,30,10:57:36,5,21.599999999999998,1,1,6,1
14.687597,121.061477,14.687589,121.061264,23,10:57:37,4,20.7,1,1,5,1
14.687594,121.061553,14.687594,121.061378,19,10:57:39,4,17.099999999999998,1,1,8,2
14.687559,121.061592,14.687596,121.061431,18,10:57:41,5,12.959999999999999,1,1,6,2
14.687522,121.061599,14.687597,121.061477,16,10:57:42,5,11.52,1,1,4,1
14.687431,121.061607,14.687594,121.061553,19,10:57:44,5,13.68,1,1,10,2
14.687377,121.061599,14.687559,121.061592,20,10:57:45,4,18,1,1,6,1
14.68732,121.061599,14.687522,121.061599,22,10:57:46,4,19.799999999999997,1,1,6,1
14.687206,121.061599,14.687431,121.061607,25,10:57:48,4,22.5,1,1,13,2
14.687148,121.061607,14.687377,121.061599,25,10:57:49,4,22.5,1,1,6,1
14.687028,121.061614,14.68732,121.061599,32,10:57:51,5,23.04,1,1,13,2
14.686968,121.061622,14.687206,121.061599,26,10:57:52,4,23.4,1,1,7,1
14.686847,121.061622,14.687148,121.061607,33,10:57:54,5,23.76,1,1,13,2
14.686785,121.061622,14.687028,121.061614,27,10:57:55,4,24.3,1,1,7,1
14.68666,121.061622,14.686968,121.061622,34,10:57:57,5,24.48,1,1,14,2
14.686553,121.061614,14.686847,121.061622,33,10:57:59,5,23.76,1,1,12,2
14.686509,121.061622,14.686785,121.061622,31,10:58:00,5,22.32,1,1,5,1
14.68647,121.06163,14.68666,121.061622,21,10:58:01,4,18.900000000000002,1,1,4,1
14.686422,121.061676,14.686553,121.061614,16,10:58:03,4,14.4,1,1,7,2
14.686412,121.061714,14.686509,121.061622,15,10:58:04,4,13.5,1,1,4,1
14.68641,121.061805,14.68647,121.06163,20,10:58:06,5,14.4,1,1,10,2
14.686415,121.061851,14.686422,121.061676,19,10:58:07,4,17.099999999999998,1,1,5,1
14.686429,121.061958,14.686412,121.061714,26,10:58:09,5,18.72,1,1,12,2
14.68643,121.062011,14.68641,121.061805,22,10:58:10,4,19.799999999999997,1,1,6,1
14.686434,121.062072,14.686415,121.061851,24,10:58:11,4,21.6,1,1,7,1
14.686444,121.062179,14.686429,121.061958,24,10:58:13,4,21.6,1,1,12,2
14.686446,121.062225,14.68643,121.062011,23,10:58:14,4,20.7,1,1,5,1
14.686449,121.062286,14.686434,121.062072,23,10:58:16,5,16.56,1,1,7,2
14.686449,121.062309,14.686444,121.062179,14,10:58:17,4,12.6,1,1,2,1
14.68645,121.062377,14.686446,121.062225,16,10:58:19,5,11.52,1,1,7,2
14.686452,121.062423,14.686449,121.062286,15,10:58:20,4,13.5,1,1,5,1
14.686452,121.06253,14.686449,121.062309,24,10:58:22,5,17.28,1,1,12,2
14.686452,121.062644,14.68645,121.062377,29,10:58:24,5,20.88,1,1,12,2
14.686452,121.062698,14.686452,121.062423,30,10:58:25,5,21.599999999999998,1,1,6,1
14.68645,121.062744,14.686452,121.06253,23,10:58:26,4,20.7,1,1,5,1
14.686448,121.062835,14.686452,121.062644,21,10:58:28,4,18.900000000000002,1,1,10,2
14.686449,121.062896,14.686452,121.062698,21,10:58:30,5,15.120000000000001,1,1,7,2
14.686442,121.062919,14.68645,121.062744,19,10:58:31,5,13.68,1,1,3,1
14.686437,121.063003,14.686448,121.062835,18,10:58:33,5,12.959999999999999,1,1,9,2
14.686435,121.063041,14.686449,121.062896,16,10:58:34,4,14.4,1,1,4,1
14.686435,121.063072,14.686442,121.062919,16,10:58:35,4,14.4,1,1,3,1
14.686434,121.063133,14.686437,121.063003,14,10:58:37,4,12.6,1,1,7,2
14.686435,121.063186,14.686435,121.063041,16,10:58:39,5,11.52,1,1,6,2
14.686439,121.063224,14.686435,121.063072,16,10:58:40,5,11.52,1,1,4,1
14.686446,121.063301,14.686434,121.063133,18,10:58:42,5,12.959999999999999,1,1,8,2
14.686449,121.063339,14.686435,121.063186,17,10:58:43,4,15.3,1,1,4,1
14.686446,121.063423,14.686439,121.063224,21,10:58:45,5,15.120000000000001,1,1,9,2
14.68644,121.063461,14.686446,121.063301,17,10:58:46,4,15.3,1,1,4,1
14.68644,121.063499,14.686449,121.063339,17,10:58:47,4,15.3,1,1,4,1
14.686434,121.063568,14.686446,121.063423,16,10:58:49,4,14.4,1,1,7,2
14.686437,121.063629,14.68644,121.063461,18,10:58:51,5,12.959999999999999,1,1,7,2
14.686439,121.063652,14.68644,121.063499,16,10:58:52,5,11.52,1,1,2,1
14.686434,121.06369,14.686434,121.063568,13,10:58:54,5,9.36,1,1,4,2
14.686432,121.063713,14.686437,121.063629,9,10:58:55,4,8.1,1,1,2,1
14.686437,121.063774,14.686439,121.063652,13,10:58:57,5,9.36,1,1,7,2
14.686435,121.063812,14.686434,121.06369,13,10:58:58,4,11.7,1,1,4,1
14.686434,121.063896,14.686432,121.063713,20,10:59:00,5,14.4,1,1,9,2
14.686434,121.063941,14.686437,121.063774,18,10:59:01,4,16.2,1,1,5,1
14.686432,121.064041,14.686435,121.063812,25,10:59:03,5,18,1,1,11,2
14.68643,121.064147,14.686434,121.063896,27,10:59:05,5,19.439999999999998,1,1,11,2
14.686426,121.064247,14.686434,121.063941,33,10:59:07,6,19.8,1,1,11,2
14.686422,121.064285,14.686432,121.064041,26,10:59:08,5,18.72,1,1,4,1
14.686417,121.064353,14.68643,121.064147,22,10:59:10,5,15.839999999999998,1,1,7,2
14.686415,121.064369,14.686426,121.064247,13,10:59:12,5,9.36,1,1,2,2
14.686415,121.064369,14.686422,121.064285,9,10:59:13,5,6.4799999999999995,1,1,0,1
14.686415,121.064369,14.686417,121.064353,2,10:59:14,4,1.8,2,1,0,1
14.686417,121.064399,14.686415,121.064369,3,10:59:16,4,2.7,1,1,3,2
14.686421,121.06443,14.686415,121.064369,7,10:59:17,4,6.3,1,1,3,1
14.686429,121.064498,14.686415,121.064369,14,10:59:19,5,10.08,1,1,7,2
14.686435,121.064582,14.686417,121.064399,20,10:59:21,5,14.4,1,1,9,2
14.686439,121.064628,14.686421,121.06443,21,10:59:22,5,15.120000000000001,1,1,5,1
14.686442,121.06472,14.686429,121.064498,24,10:59:24,5,17.28,1,1,10,2
14.68644,121.064758,14.686435,121.064582,19,10:59:25,4,17.099999999999998,1,1,4,1
14.686442,121.064842,14.686439,121.064628,23,10:59:27,5,16.56,1,1,9,2
14.686444,121.064888,14.686442,121.06472,18,10:59:28,4,16.2,1,1,5,1
14.686448,121.064941,14.68644,121.064758,20,10:59:29,4,18,1,1,6,1
